,project_id,year_start,year_finish,sector,total_ammount,province,duration_days,status,region
4313,1003116011,2022,2023,Architecture,40707932.0,salta,331,In progress,Great North
4314,1003116012,2021,2022,Water and Sewer,201647288.0,entre ríos,330,In progress,Central Region
4315,1003116013,2021,2022,Water and Sewer,56173384.0,entre ríos,180,Finished,Central Region
4316,1003116014,2021,2022,Water and Sewer,30690239.0,santa fe,300,Finished,Central Region
4317,1003116015,2022,2022,Water and Sewer,40080974.0,entre ríos,180,In progress,Central Region
4318,1003116016,2021,2022,Water and Sewer,34880888.0,entre ríos,180,In progress,Central Region
4319,1003116017,2021,2021,Water and Sewer,24800314.0,entre ríos,180,Finished,Central Region
4320,1003116019,2021,2023,Architecture,45125718.0,entre ríos,673,In progress,Central Region
4321,1003116020,2021,2022,Water and Sewer,112361880.0,entre ríos,180,In progress,Central Region
4322,1003116022,2021,2022,Water and Sewer,55440494.0,entre ríos,180,Finished,Central Region
4323,1003116023,2021,2022,Water and Sewer,39929888.0,entre ríos,180,In progress,Central Region
4324,1003116025,2021,2022,Water and Sewer,25945402.0,buenos aires,315,Finished,Buenos Aires
4325,1003116026,2021,2022,Water and Sewer,4862960.0,entre ríos,180,In progress,Central Region
4326,1003116027,2021,2022,Water and Sewer,15519063.0,entre ríos,180,Finished,Central Region
4327,1003116028,2021,2022,Water and Sewer,104030073.0,entre ríos,300,In progress,Central Region
4328,1003116029,2021,2022,Water and Sewer,37480843.0,entre ríos,180,Finished,Central Region
4329,1003116030,2021,2022,Water and Sewer,11601075.0,entre ríos,180,Finished,Central Region
4330,1003116031,2021,2022,Water and Sewer,71982633.0,entre ríos,180,Finished,Central Region
4331,1003116032,2021,2022,Water and Sewer,16069036.0,entre ríos,180,Finished,Central Region
4332,1003116033,2021,2022,Water and Sewer,33888880.0,entre ríos,300,In progress,Central Region
4333,1003116034,2021,2022,Water and Sewer,60462112.0,entre ríos,180,Finished,Central Region
4334,1003116035,2021,2022,Water and Sewer,7780203.0,entre ríos,180,Finished,Central Region
4335,1003116036,2021,2022,Water and Sewer,27777002.0,santa fe,240,Finished,Central Region
4336,1003116037,2021,2021,Water and Sewer,24055978.0,buenos aires,180,In progress,Buenos Aires
4337,1003116038,2021,2023,Water and Sewer,130292702.0,santa fe,720,In progress,Central Region
4338,1003116039,2021,2022,Water and Sewer,45774609.0,santa fe,420,In progress,Central Region
4339,1003116040,2021,2022,Water and Sewer,42733987.0,santa fe,420,In progress,Central Region
4340,1003116041,2021,2022,Water and Sewer,67640451.0,santa fe,420,In progress,Central Region
4341,1003116042,2021,2022,Water and Sewer,36436644.0,santa fe,180,In progress,Central Region
4342,1003116043,2021,2022,Water and Sewer,31359234.0,buenos aires,180,In progress,Buenos Aires
4343,1003116044,2021,2022,Water and Sewer,53623074.0,santa fe,180,Finished,Central Region
4344,1003116045,2021,2022,Water and Sewer,48897992.0,buenos aires,300,Finished,Buenos Aires
4345,1003116046,2021,2022,Water and Sewer,54157892.0,buenos aires,180,Finished,Buenos Aires
4346,1003116047,2021,2022,Water and Sewer,44325272.0,buenos aires,180,Finished,Buenos Aires
4347,1003116049,2021,2022,Water and Sewer,46198910.0,buenos aires,300,In progress,Buenos Aires
4348,1003116050,2021,2023,Water and Sewer,25031615.0,buenos aires,633,In progress,Buenos Aires
4349,1003116051,2021,2022,Water and Sewer,39011882.0,buenos aires,180,Finished,Buenos Aires
4350,1003116052,2021,2022,Water and Sewer,18906177.0,buenos aires,250,Finished,Buenos Aires
4351,1003116053,2022,2022,Water and Sewer,8360885.0,buenos aires,180,Finished,Buenos Aires
4352,1003116054,2021,2022,Water and Sewer,90327109.0,buenos aires,360,In progress,Buenos Aires
4353,1003116055,2021,2022,Water and Sewer,28821363.0,buenos aires,180,Finished,Buenos Aires
4354,1003116056,2021,2021,Water and Sewer,43906590.0,buenos aires,240,Finished,Buenos Aires
4355,1003116057,2022,2022,Water and Sewer,19042882.0,buenos aires,180,Finished,Buenos Aires
4356,1003116058,2021,2022,Water and Sewer,6254537.0,buenos aires,180,Finished,Buenos Aires
4357,1003116059,2021,2022,Water and Sewer,26586611.0,buenos aires,240,Finished,Buenos Aires
4358,1003116060,2021,2021,Water and Sewer,14178635.0,buenos aires,180,Finished,Buenos Aires
4359,1003116061,2021,2021,Water and Sewer,31922423.0,buenos aires,180,Finished,Buenos Aires
4360,1003116062,2021,2021,Water and Sewer,39024635.0,buenos aires,120,In progress,Buenos Aires
4361,1003116064,2021,2021,Water and Sewer,14988746.0,buenos aires,180,Finished,Buenos Aires
4362,1003116065,2021,2022,Water and Sewer,46458179.0,buenos aires,180,Finished,Buenos Aires
4363,1003116066,2021,2021,Water and Sewer,28247745.0,buenos aires,120,Finished,Buenos Aires
4364,1003116067,2021,2023,Water and Sewer,53805102.0,buenos aires,485,In progress,Buenos Aires
4365,1003116068,2021,2021,Others,29367625.0,buenos aires,180,Finished,Buenos Aires
4366,1003116069,2021,2022,Water and Sewer,48557557.0,buenos aires,440,Finished,Buenos Aires
4367,1003116070,2021,2022,Water and Sewer,88760788.0,buenos aires,180,In progress,Buenos Aires
4368,1003116071,2021,2022,Water and Sewer,33899062.0,buenos aires,180,In progress,Buenos Aires
4369,1003116072,2021,2021,Water and Sewer,8971347.0,buenos aires,120,Finished,Buenos Aires
4370,1003116073,2021,2021,Water and Sewer,18145301.0,buenos aires,180,Finished,Buenos Aires
4371,1003116074,2021,2021,Others,6654832.0,buenos aires,60,Finished,Buenos Aires
4372,1003116075,2021,2021,Others,17544547.0,buenos aires,120,Finished,Buenos Aires
4373,1003116076,2021,2022,Water and Sewer,26138854.0,buenos aires,300,In progress,Buenos Aires
4374,1003116077,2021,2022,Water and Sewer,90924221.0,buenos aires,300,In progress,Buenos Aires
4375,1003116078,2021,2021,Water and Sewer,19820404.0,buenos aires,120,Finished,Buenos Aires
4376,1003116079,2021,2022,Water and Sewer,29732707.0,buenos aires,120,Finished,Buenos Aires
4377,1003116080,2021,2022,Water and Sewer,124320134.0,buenos aires,300,Finished,Buenos Aires
4378,1003116081,2022,2023,Water and Sewer,92893937.0,buenos aires,180,In progress,Buenos Aires
4379,1003116082,2021,2022,Water and Sewer,96455726.0,buenos aires,300,Finished,Buenos Aires
4380,1003116083,2021,2022,Water and Sewer,46378770.0,buenos aires,180,In progress,Buenos Aires
4381,1003116084,2021,2022,Water and Sewer,50092189.0,buenos aires,452,In progress,Buenos Aires
4382,1003116085,2021,2022,Water and Sewer,20021934.0,buenos aires,187,Finished,Buenos Aires
4383,1003116086,2021,2022,Water and Sewer,29359922.0,buenos aires,452,In progress,Buenos Aires
4384,1003116087,2021,2022,Water and Sewer,4811644.0,buenos aires,150,Finished,Buenos Aires
4385,1003116088,2021,2022,Water and Sewer,33908961.0,buenos aires,452,In progress,Buenos Aires
4386,1003116089,2021,2022,Water and Sewer,61495323.0,buenos aires,180,Finished,Buenos Aires
4387,1003116090,2021,2021,Water and Sewer,7437453.0,buenos aires,90,Finished,Buenos Aires
4388,1003116091,2021,2021,Water and Sewer,7437453.0,buenos aires,60,Finished,Buenos Aires
4389,1003116092,2021,2022,Water and Sewer,42024897.0,buenos aires,180,Finished,Buenos Aires
4390,1003116093,2021,2022,Water and Sewer,65136376.0,buenos aires,180,In progress,Buenos Aires
4391,1003116094,2021,2022,Water and Sewer,55999351.0,buenos aires,330,Finished,Buenos Aires
4392,1003116095,2021,2022,Water and Sewer,72858750.0,buenos aires,278,Finished,Buenos Aires
4393,1003116096,2021,2022,Water and Sewer,11619717.0,buenos aires,217,Finished,Buenos Aires
4394,1003116097,2021,2022,Water and Sewer,91198669.0,buenos aires,180,In progress,Buenos Aires
4395,1003116098,2021,2021,Water and Sewer,12964674.0,buenos aires,120,Finished,Buenos Aires
4396,1003116099,2021,2022,Water and Sewer,36756888.0,buenos aires,393,In progress,Buenos Aires
4397,1003116100,2021,2022,Water and Sewer,24494630.0,buenos aires,545,In progress,Buenos Aires
4398,1003116101,2021,2022,Water and Sewer,33265549.0,mendoza,180,Finished,New Cuyo
4399,1003116102,2021,2022,Water and Sewer,29723887.0,misiones,180,Finished,Great North
4400,1003116104,2021,2022,Water and Sewer,29902437.0,misiones,180,Finished,Great North
4401,1003116105,2021,2022,Water and Sewer,27813522.0,misiones,180,Finished,Great North
4402,1003116106,2021,2022,Water and Sewer,52492129.0,neuquén,200,Finished,Patagonia
4403,1003116107,2021,2022,Water and Sewer,7261152.0,río negro,180,Finished,Patagonia
4404,1003116108,2021,2022,Water and Sewer,69432312.0,salta,180,Finished,Great North
4405,1003116109,2022,2022,Water and Sewer,74213911.0,san luis,180,Finished,New Cuyo
4406,1003116111,2022,2023,Architecture,46540254.0,salta,364,In progress,Great North
4407,1003116115,2021,2022,Roadworks,24088065.0,entre ríos,180,Finished,Central Region
4408,1003116116,2022,2023,Architecture,47352019.0,salta,395,In progress,Great North
4409,1003116117,2022,2023,Architecture,61537815.0,entre ríos,240,In progress,Central Region
4410,1003116118,2022,2023,Architecture,69939393.0,san juan,598,In progress,New Cuyo
4411,1003116119,2022,2023,Architecture,71618458.0,san juan,598,In progress,New Cuyo
4412,1003116121,2022,2022,Architecture,35769103.0,buenos aires,240,Finished,Buenos Aires
4413,1003116122,2022,2024,Architecture,43123373.0,salta,761,In progress,Great North
4414,1003116123,2022,2023,Architecture,52209735.0,salta,394,In progress,Great North
4415,1003116125,2022,2024,Architecture,56132583.0,río negro,577,In progress,Patagonia
4416,1003116126,2021,2021,Healthcare,33318825.0,salta,60,Finished,Great North
4417,1003116127,2021,2021,Healthcare,41463335.0,mendoza,60,Finished,New Cuyo
4418,1003116128,2021,2021,Healthcare,173039217.0,salta,60,Finished,Great North
4419,1003116129,2021,2021,Healthcare,41620049.0,neuquén,60,Finished,Patagonia
4420,1003116130,2021,2022,Urban Equipment,12464548.0,entre ríos,120,Finished,Central Region
4421,1003116131,2021,2022,Housing,8089763.0,misiones,90,Finished,Great North
4422,1003116132,2021,2022,Housing,7333105.0,misiones,120,Finished,Great North
4423,1003116134,2022,2022,Water and Sewer,34493673.0,chubut,180,In progress,Patagonia
4424,1003116135,2021,2022,Water and Sewer,102250546.0,córdoba,314,Finished,Central Region
4425,1003116137,2022,2022,Water and Sewer,55277051.0,córdoba,180,Finished,Central Region
4426,1003116138,2022,2022,Architecture,36296569.0,buenos aires,356,Finished,Buenos Aires
4427,1003116139,2021,2023,Water and Sewer,51078972.0,córdoba,665,In progress,Central Region
4428,1003116141,2022,2022,Architecture,39350222.0,buenos aires,240,Finished,Buenos Aires
4429,1003116142,2022,2023,Architecture,109560021.0,la pampa,338,In progress,Patagonia
4430,1003116147,2021,2022,Water and Sewer,2222435.0,chubut,205,Finished,Patagonia
4431,1003116148,2021,2022,Architecture,41045850.0,buenos aires,300,Finished,Buenos Aires
4432,1003116150,2022,2023,Architecture,218956052.0,buenos aires,510,In progress,Buenos Aires
4433,1003116151,2022,2022,Architecture,97926000.0,buenos aires,270,Finished,Buenos Aires
4434,1003116152,2022,2023,Architecture,78375353.0,buenos aires,540,Finished,Buenos Aires
4435,1003116153,2021,2022,Water and Sewer,73384628.0,entre ríos,180,Finished,Central Region
4436,1003116154,2021,2022,Water and Sewer,51608523.0,entre ríos,180,Finished,Central Region
4437,1003116155,2021,2022,Water and Sewer,84288900.0,entre ríos,180,Finished,Central Region
4438,1003116156,2022,2022,Water and Sewer,74462669.0,entre ríos,240,In progress,Central Region
4439,1003116157,2021,2022,Water and Sewer,27644430.0,entre ríos,180,In progress,Central Region
4440,1003116158,2021,2022,Water and Sewer,74722120.0,entre ríos,180,In progress,Central Region
4441,1003116159,2021,2023,Water and Sewer,37541449.0,entre ríos,575,In progress,Central Region
4442,1003116160,2021,2022,Water and Sewer,1771909.0,entre ríos,90,Finished,Central Region
4443,1003116161,2022,2022,Water and Sewer,30322344.0,entre ríos,180,Finished,Central Region
4444,1003116162,2021,2022,Water and Sewer,63850133.0,misiones,150,Finished,Great North
4445,1003116163,2021,2022,Water and Sewer,59766133.0,misiones,150,Finished,Great North
4446,1003116164,2021,2022,Water and Sewer,72718954.0,misiones,150,In progress,Great North
4447,1003116165,2022,2022,Water and Sewer,22171249.0,santa fe,120,In progress,Central Region
4448,1003116166,2021,2022,Water and Sewer,51551386.0,santa fe,180,Finished,Central Region
4449,1003116167,2021,2022,Water and Sewer,56400000.0,tierra del fuego antártida e islas del atlántico,270,Finished,Patagonia
4450,1003116168,2021,2022,Roadworks,92350772.0,tierra del fuego antártida e islas del atlántico,150,Finished,Patagonia
4451,1003116169,2022,2022,Roadworks,26807999.0,tierra del fuego antártida e islas del atlántico,60,Finished,Patagonia
4452,1003116170,2021,2022,Housing,7705928.0,misiones,120,Finished,Great North
4453,1003116171,2021,2023,Roadworks,728407426.0,buenos aires,690,In progress,Buenos Aires
4454,1003116172,2021,2022,Water and Sewer,42686029.0,buenos aires,295,Finished,Buenos Aires
4455,1003116173,2021,2022,Water and Sewer,212702773.0,buenos aires,180,Finished,Buenos Aires
4456,1003116174,2021,2022,Water and Sewer,132909076.0,buenos aires,247,Finished,Buenos Aires
4457,1003116175,2022,2022,Water and Sewer,86488910.0,buenos aires,120,Finished,Buenos Aires
4458,1003116176,2022,2022,Water and Sewer,202231698.0,buenos aires,180,In progress,Buenos Aires
4459,1003116177,2021,2022,Water and Sewer,83557397.0,jujuy,180,Finished,Great North
4460,1003116178,2021,2021,Water and Sewer,22853658.0,la pampa,120,In progress,Patagonia
4461,1003116179,2021,2022,Water and Sewer,28703882.0,misiones,180,Finished,Great North
4462,1003116180,2021,2021,Water and Sewer,2353000.0,santa cruz,180,Finished,Patagonia
4463,1003116181,2021,2023,Water and Sewer,9400000.0,santa cruz,570,In progress,Patagonia
4464,1003116182,2021,2022,Water and Sewer,26471988.0,salta,210,In progress,Great North
4465,1003116183,2021,2022,Architecture,74799031.0,buenos aires,420,Finished,Buenos Aires
4466,1003116184,2022,2022,Architecture,49200776.0,jujuy,331,Finished,Great North
4467,1003116185,2021,2023,Architecture,35252550.0,jujuy,451,Finished,Great North
4468,1003116186,2022,2023,Roadworks,11933412.0,córdoba,428,In progress,Central Region
4469,1003116187,2021,2022,Roadworks,41781702.0,tierra del fuego antártida e islas del atlántico,45,Finished,Patagonia
4470,1003116188,2021,2022,Roadworks,14510235.0,buenos aires,90,Finished,Buenos Aires
4471,1003116189,2021,2022,Roadworks,34994496.0,buenos aires,180,Finished,Buenos Aires
4472,1003116190,2022,2022,Architecture,15779799.0,buenos aires,171,Finished,Buenos Aires
4473,1003116191,2022,2022,Urban Equipment,26810350.0,buenos aires,120,Finished,Buenos Aires
4474,1003116192,2021,2022,Roadworks,19373142.0,buenos aires,120,Finished,Buenos Aires
4475,1003116193,2022,2022,Urban Equipment,15905732.0,buenos aires,120,Finished,Buenos Aires
4476,1003116194,2022,2023,Architecture,35259828.0,buenos aires,561,In progress,Buenos Aires
4477,1003116196,2022,2023,Architecture,101126492.0,la pampa,378,Finished,Patagonia
4478,1003116198,2022,2024,Architecture,77699798.0,san juan,601,In progress,New Cuyo
4479,1003116200,2021,2022,Urban Equipment,11931173.0,córdoba,150,Finished,Central Region
4480,1003116202,2021,2022,Architecture,13713365.0,córdoba,150,Finished,Central Region
4481,1003116203,2022,2023,Architecture,44625000.0,buenos aires,460,In progress,Buenos Aires
4482,1003116204,2022,2024,Healthcare,692929505.0,buenos aires,667,In progress,Buenos Aires
4483,1003116206,2021,2022,Roadworks,8686888.0,santa fe,180,In progress,Central Region
4484,1003116207,2021,2022,Roadworks,19688162.0,córdoba,270,Finished,Central Region
4485,1003116208,2022,2022,Architecture,10954681.0,santa fe,180,Finished,Central Region
4486,1003116209,2022,2022,Roadworks,16988398.0,córdoba,120,Finished,Central Region
4487,1003116210,2021,2023,Roadworks,33252355.0,córdoba,570,Finished,Central Region
4488,1003116211,2022,2022,Urban Equipment,3094170.0,santa fe,180,Finished,Central Region
4489,1003116212,2022,2022,Roadworks,24808417.0,córdoba,344,Finished,Central Region
4490,1003116213,2022,2023,Architecture,36478915.0,jujuy,450,In progress,Great North
4491,1003116214,2022,2022,Architecture,42120291.0,formosa,300,Finished,Great North
4492,1003116215,2022,2023,Architecture,42268285.0,formosa,454,In progress,Great North
4493,1003116216,2022,2023,Architecture,39924563.0,formosa,420,Finished,Great North
4494,1003116217,2022,2023,Architecture,41576551.0,formosa,420,Finished,Great North
4495,1003116218,2021,2023,Architecture,53815496.0,entre ríos,671,In progress,Central Region
4496,1003116219,2021,2023,Water and Sewer,3231319977.0,formosa,851,In progress,Great North
4497,1003116221,2021,2023,Education,157366482.0,jujuy,510,In progress,Great North
4498,1003116222,2022,2023,Architecture,41738812.0,formosa,330,In progress,Great North
